"Stock","Species","BY","R","S","R0.1","R0.2","R0.3","R0.4","R0.5","R1.1","R1.2","R1.3","R1.4","R1.5","R2.1","R2.2","R2.3","R2.4","R2.5","R3.1","R3.2","R3.3","R3.4","R4.1","R4.2","R4.3","R4.4","Logrs","Stock.ID","Lat","Lon","ocean_0","ocean_1","ocean_2","ocean_3","ocean_4","Ocean.Region2","early_sst","early_sst_raw","np_all_spp_sec","det_np_all_spp_sec","RS","RS_stnd","lnRS","S_stnd","early_sst_stnd","np_all_spp_sec_stnd","det_np_all_spp_sec_stnd"
"Yakoun","Sockeye",1970,32594,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.427894783074349,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",-0.641881639240648,9.12152351847767,254.312688875385,-77.1896074604184,0.65188,-0.633682475840872,-0.427894783074349,3.3415284706159,-0.941982724224256,-1.34730730100858,-1.0410006652624
"Yakoun","Sockeye",1971,22750,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639658495608959,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",-0.618478562002238,9.14492659571608,333.828570352308,-7.65295232331296,1.89583333333333,0.0280173350723599,0.639658495608959,-0.347113426045473,-0.907052734262133,-0.940916156480156,-0.043647206708912
"Yakoun","Sockeye",1972,24312,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.888384962620446,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",-0.675107633463615,9.08829752425471,317.152422885538,-35.2851686258189,2.4312,0.312796524620666,0.888384962620446,-0.541252473238177,-0.991573794358613,-1.02614489983895,-0.439971799004358
"Yakoun","Sockeye",1973,31469,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270949103928609,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",-1.13014614310056,8.63325901461777,376.382118704,12.1255607913796,1.31120833333333,-0.282963986806125,0.270949103928609,0.81772085711075,-1.67073621441467,-0.723432744397144,0.240032938979575
"Yakoun","Sockeye",1974,28312,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579116386189931,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",-0.926667284432136,8.83673787328618,366.616297425231,-10.2037283469679,0.943733333333333,-0.478436060797652,-0.0579116386189931,1.40013799868886,-1.36703621725674,-0.773344072964769,-0.0802325915562494
"Yakoun","Sockeye",1975,30625,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477377689698451,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",-0.211979940476385,9.55142521724193,449.236009396,59.2270271004227,1.61184210526316,-0.123046966842812,0.477377689698451,0.33237323912899,-0.300337958044131,-0.351089817779865,0.915601964174137
"Yakoun","Sockeye",1976,42094,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967316490477199,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",0.0564574249934609,9.81986258271177,415.175162442,11.4683874994937,2.630875,0.419010243579121,0.967316490477199,0.0411646683399345,0.100315100773756,-0.525168584438078,0.230607204390543
"Yakoun","Sockeye",1977,39750,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424513303078859,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",-0.0367016547416348,9.72670350297668,440.763241144615,22.9621141190035,1.52884615384615,-0.167195251097202,0.424513303078859,1.01185990430345,-0.0387283970909934,-0.394392588535209,0.395459942461338
"Yakoun","Sockeye",1978,38062,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46116257874689,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",-0.115235508605454,9.64816964911286,408.642271364461,-23.5429337342454,1.58591666666667,-0.136837562806065,0.46116257874689,0.81772085711075,-0.155943184668063,-0.558556997328286,-0.271554745334358
"Yakoun","Sockeye",1979,29375,19000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435704993297883,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",0.0964477394573575,9.85985289717567,578.609983418154,131.852123311394,1.54605263157895,-0.158042558020072,0.435704993297883,0.33237323912899,0.160002178185672,0.310116929834592,1.957252453991
"Yakoun","Sockeye",1980,30500,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137621377876048,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",-0.535772699000456,9.22763245871787,486.587137015846,25.1638836207669,0.871428571428571,-0.516897348692032,-0.137621377876048,1.88548561667062,-0.783611063107902,-0.160195027696182,0.427039580900827
"Yakoun","Sockeye",1981,30344,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213884000985484,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",0.695653020768592,10.4590581784869,511.287743914462,35.1976052306737,0.978838709677419,-0.459762353137998,-0.0213884000985484,1.49720752228521,1.05433903176408,-0.0339547380631213,0.570951693585459
"Yakoun","Sockeye",1982,15766,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.768504801978445,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",-0.246056925096335,9.51734823262198,441.962534606154,-48.7085611984679,0.463705882352941,-0.733778496108907,-0.768504801978445,1.78841609307427,-0.351199163969678,-0.388263218736277,-0.632501436523676
"Yakoun","Sockeye",1983,17484,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.316767653346877,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",-0.615816619032117,9.1475885386862,429.323127425231,-75.7588716005421,0.7285,-0.592925770461647,-0.316767653346877,0.81772085711075,-0.903079682330592,-0.452860919912573,-1.02047984275072
"Yakoun","Sockeye",1984,27219,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212872805497286,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",-0.232172748875928,9.53123240884239,412.195802636308,-107.046151288017,1.23722727272727,-0.322316953273938,0.212872805497286,0.623581809918046,-0.330476498694908,-0.540395548145305,-1.46922844222689
"Yakoun","Sockeye",1987,7231,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218847238143405,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",0.149066692482202,9.91247185020053,654.596239006,95.1241255995768,0.803444444444444,-0.55306034835212,-0.218847238143405,-0.638321996834529,0.238537982783139,0.698468801224407,1.43046847982082
"Yakoun","Sockeye",1991,15562,4500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24075464841846,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",0.689505012300706,10.452910170019,688.380866422923,82.6249056311555,3.45822222222222,0.859103521867185,1.24075464841846,-1.07513485301811,1.04516289343481,0.871135860287497,1.25119410661224
"Yakoun","Sockeye",1992,24281,8800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01494243002046,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",0.596737651314369,10.3601428090327,666.388100752615,50.5634118543082,2.75920454545455,0.487272961871222,1.01494243002046,-0.657735901553799,0.906704050819565,0.758734852512773,0.791341074543306
"Yakoun","Sockeye",1994,14719,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743229027155136,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",0.0665561958009414,9.82996135351925,646.089583877692,11.8457077665507,2.10271428571429,0.138064137797027,0.743229027155136,-0.832461044027233,0.115387903351877,0.654992840831452,0.236019050453452
"Yakoun","Sockeye",1995,18844,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.856753019157959,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",0.673682587031192,10.4370877447495,678.369608023077,35.6871088351669,2.3555,0.272529197588464,0.856753019157959,-0.735391520430881,1.02154731714924,0.819970147429695,0.577972567856059
"Yakoun","Sockeye",1996,15284,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.317715908138769,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",0.413737869020165,10.1771430267384,573.188557745538,-77.4966536882563,0.727809523809524,-0.593293057523335,-0.317715908138769,0.526512286321694,0.633569860239021,0.282409013590095,-1.04540458168125
"Yakoun","Sockeye",1997,7541,17000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.812858544835706,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",-0.815104516839016,8.9483006408793,596.893365885385,-61.4249809786365,0.443588235294118,-0.744479736178075,-0.812858544835706,0.138234191936286,-1.20052450973741,0.403559957676334,-0.814891072941512
"Yakoun","Sockeye",1998,9362,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0659261501161668,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",-0.0748069689286827,9.68859818878964,590.219365666461,-75.4285872566376,0.9362,-0.48244328929139,-0.0659261501161668,-0.541252473238177,-0.0956020393260656,0.369450361741863,-1.01574262563768
"Yakoun","Sockeye",1999,9438,15000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.463306107798014,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",-0.493920790023237,9.26948436769508,662.584713158,-10.1492315341645,0.6292,-0.645746715960956,-0.463306107798014,-0.0559048552564174,-0.721145484518492,0.739296433307051,-0.0794509522234042
"Yakoun","Sockeye",2000,10781,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3948033966828,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",-0.10359988802554,9.65980526969278,628.906805438923,-50.7176626870108,0.6738125,-0.622015855627744,-0.3948033966828,0.0411646683399345,-0.138576574887687,0.567174799124447,-0.661317667534966
"Yakoun","Sockeye",2001,10781,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.768347413122881,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",0.844381145130363,10.6077863028487,776.067941369539,89.7169416162725,2.1562,0.166514953499719,0.768347413122881,-1.02660009121994,1.27632145903717,1.31928848195272,1.35291407867584
"Yakoun","Sockeye",2002,19288,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867619079200477,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",1.20529428817545,10.9686994458937,609.473557090923,-83.451124059648,2.38123456790123,0.286218263132868,0.867619079200477,-0.725684568071246,1.81499816105106,0.467855016819819,-1.13080862659903
"Yakoun","Sockeye",2003,8362,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331938163706318,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",1.20784637517207,10.9712515328904,727.484069730154,28.1497631491516,1.39366666666667,-0.239101679344254,0.331938163706318,-0.929530567623585,1.81880724873069,1.07098518914597,0.469865587826051
"Yakoun","Sockeye",2004,7475,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38633115352162,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",0.162413653788598,9.92581881150689,580.753442069384,-124.79281449859,0.679545454545455,-0.618966307998383,-0.38633115352162,-0.444182949641825,0.258458834203997,0.321071755441043,-1.72376607990806
"Yakoun","Sockeye",2005,9594,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16252561441176,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",-0.48279140582722,9.28061375189109,841.841056522154,130.3345479527,3.198,0.720682738204455,1.16252561441176,-1.22073913841264,-0.704534451948235,1.65544285828103,1.93548610601777
"Yakoun","Sockeye",2006,14094,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.34998309864916,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",-0.941145726296913,8.82225943142141,681.035990339231,-36.1086815575624,0.7047,-0.605585775525932,-0.34998309864916,0.429442762725342,-1.38864584678758,0.833597540361591,-0.451783317246334
"Yakoun","Sockeye",2007,10231,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37951217784149,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",-0.306917564166252,9.45648759355207,828.303402298,105.923598553644,1.46157142857143,-0.202980896587809,0.37951217784149,-0.832461044027233,-0.442036000943898,1.5862543805556,1.58536364525633
"Yakoun","Sockeye",2008,8762,6200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345874897340661,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",-0.0561126079388895,9.70729254977943,675.669675146769,-51.4579087878105,1.41322580645161,-0.228697527716922,0.345874897340661,-0.910116662904314,-0.0676999888790395,0.806171283713759,-0.671934902536529
"Yakoun","Sockeye",2009,8325,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509825123432407,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",-0.0549242989296302,9.70848085878869,768.757860201846,37.4495857396577,1.665,-0.0947705291715862,0.509825123432407,-1.02660009121994,-0.0659263921275319,1.28192799248627,0.603251500713106
"Yakoun","Sockeye",2010,15138,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152258781425439,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",-0.527303817980273,9.23610133973805,642.614992444615,-92.239788235124,1.16446153846154,-0.361023447572705,0.152258781425439,-0.250043902449121,-0.770970933521015,0.63723483874395,-1.25686307362691
"Yakoun","Sockeye",2011,8075,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00933132742888422,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",0.418369476199971,10.1817746339183,798.062940350923,60.342865468307,1.009375,-0.443519093048571,0.00933132742888422,-0.735391520430881,0.640482711512852,1.43170090377238,0.931606260803042
"Yakoun","Sockeye",2012,10656,9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168898536461814,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",1.01438101587646,10.7777861735948,695.434200222462,-44.4490459545131,1.184,-0.350630295386769,0.168898536461814,-0.638321996834529,1.53005278326565,0.907184160857079,-0.571407870088198
"Yakoun","Sockeye",2013,12731,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66857122672561,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",1.59890843791804,11.3623135956364,772.455214320769,31.1017109912547,5.30458333333333,1.84124390073973,1.66857122672561,-1.27898085257045,2.40248236919154,1.30082449396758,0.512204917838203
"Yakoun","Sockeye",2014,4419,15200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23538200170363,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",1.36554691945037,11.1289520771687,936.818953566923,194.647379106697,0.290723684210526,-0.82579343327337,-1.23538200170363,-0.036490950537147,2.05418135669721,2.14085753982648,2.85791506746745
"Yakoun","Sockeye",2015,6175,6400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0357891078515853,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",0.556507432881308,10.3199125905996,798.291248770308,55.8831407257546,0.96484375,-0.467206733826678,-0.0357891078515853,-0.890702758185044,0.846658907536678,1.43286774639723,0.867641120584387
"Yakoun","Sockeye",2016,6094,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0155452113354624,74,53.682,-132.235,0,0.841538461538462,0.158461538461538,0,0,"WC",0.944130618357916,10.7075357760762,567.022974427384,-175.135893596605,1.01566666666667,-0.440172348012318,0.0155452113354624,-0.929530567623585,1.4252013718397,0.250897843559526,-2.44582905451676
"Alastair","Sockeye",1960,23532,7770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10809103262265,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",0.255089878627702,10.2818938725524,270.3677943,-28.1147447567018,3.02857142857143,0.0757598960198639,1.10809103262265,-0.741658688641591,0.359323193045594,-1.48208143011795,-0.463050490073928
"Alastair","Sockeye",1961,32500,29417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996673508098364,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",0.397264490116681,10.4240684840414,327.33697455,30.870079319181,1.10480334500459,-0.361211487734682,0.0996673508098364,0.648347008756431,0.579733270064593,-1.17445242557414,0.472656869794328
"Alastair","Sockeye",1962,43080,22079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668431921759982,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-0.846634653287749,9.180169340637,275.021834825,-20.4622773166675,1.95117532496943,-0.168963607953563,0.668431921759982,0.177156460065773,-1.34865537211497,-1.45694998452703,-0.341655364853574
"Alastair","Sockeye",1963,30878,19981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.435262134201739,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-1.01565930619269,9.01114468773206,272.20142855,-23.4400240349465,1.54536809969471,-0.261140074691231,0.435262134201739,0.0424388570195746,-1.61069045963674,-1.47217995222149,-0.388892930850765
"Alastair","Sockeye",1964,9103,4218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.769242947466569,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-0.356679350545958,9.67012464337879,279.020657325,-18.0035927628644,2.15813181602655,-0.121954789662668,0.769242947466569,-0.969741112864706,-0.589088773815827,-1.43535666372402,-0.302651955610067
"Alastair","Sockeye",1965,5348,17539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1877043135363,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-0.11273689774436,9.91406709618039,296.47106285,-3.22086820895213,0.304920462968242,-0.542899671872212,-1.1877043135363,-0.114367809633817,-0.210910319539748,-1.34112587337416,-0.0681458028714254
"Alastair","Sockeye",1966,7138,18649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.960359900281341,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-0.270741261122254,9.75606273280249,282.346825125,-21.3287624921982,0.382755107512467,-0.525220039581259,-0.960359900281341,-0.0430920520640936,-0.455860902043427,-1.41739562435556,-0.355400875985688
"Alastair","Sockeye",1967,12033,27752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.835655034211423,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-0.622392389917659,9.40441160400709,299.854346375,-9.12286427357674,0.433590371865091,-0.513673140556659,-0.835655034211423,0.541433372401846,-1.00101767490102,-1.32285641367125,-0.161772277852144
"Alastair","Sockeye",1968,9750,33302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.22835017023317,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-0.638629940229284,9.38817405369547,233.0435226,-82.5270293068182,0.292775208696174,-0.545658387234345,-1.22835017023317,0.897812160250464,-1.02619038103542,-1.68362950397133,-1.32622124489876
"Alastair","Sockeye",1969,4272,6660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.444037382894404,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-1.11383585838242,8.91296813554234,253.194350775,-70.2091001868012,0.641441441441441,-0.466461124584733,-0.444037382894404,-0.812934446211314,-1.76289134278298,-1.57481664787958,-1.13081544151606
"Alastair","Sockeye",1970,4898,4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196104535705408,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-0.600423319880461,9.42638067404429,263.5514981,-68.8498517876663,0.980580580580581,-0.389427879163492,-0.0196104535705408,-0.9198480825659,-0.966959523672591,-1.5188888829456,-1.10925296759355
"Alastair","Sockeye",1971,13980,2553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70035859854632,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-0.570022229099566,9.45678176482519,330.6981461,-11.7734899188239,5.475910693302,0.631657061671636,1.70035859854632,-1.07665474921929,-0.919829401843504,-1.1563023687629,-0.203820549816515
"Alastair","Sockeye",1972,23720,8881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982404410853158,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-0.709628155242362,9.31717583868239,324.14379465,-29.3646133370288,2.67087039747776,-0.00548956219841757,0.982404410853158,-0.670318718677661,-1.13625730420375,-1.19169534094795,-0.482877814267953
"Alastair","Sockeye",1973,27442,8881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12816052322262,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-1.06804477547038,8.95875921845437,373.46839585,8.07113998900239,3.08996734601959,0.0897055785755604,1.12816052322262,-0.670318718677661,-1.69190246505212,-0.925346450195283,0.110985276080777
"Alastair","Sockeye",1974,35173,3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20315575900001,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-0.850512922218399,9.17629107170635,376.44872495,-1.57095674338866,9.05353925353925,1.4442920751542,2.20315575900001,-0.991123840135623,-1.35466776451578,-0.90925291207129,-0.0419723874947407
"Alastair","Sockeye",1975,27640,1332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03258242678127,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-0.215793994146214,9.81100999977854,444.746058,53.4892007117034,20.7507507507508,4.10123744069389,3.03258242678127,-1.15505808254599,-0.370677399733585,-0.540452790901061,0.831475916766622
"Alastair","Sockeye",1976,9400,6660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34459020472366,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",0.0501591658483328,10.0769631597731,419.343929625,14.3514164157478,1.41141141141141,-0.291567463492588,0.34459020472366,-0.812934446211314,0.0416237549095468,-0.677622246929794,0.21061261186723
"Alastair","Sockeye",1977,15598,15541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00366100797483134,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-0.0967967083827928,9.93000728554196,433.4057172,14.2908511740502,1.00366771765009,-0.384183786427798,0.00366100797483134,-0.242664173259319,-0.186198605344891,-0.601689721750028,0.209651833509465
"Alastair","Sockeye",1978,14667,19981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.309181749753377,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-0.091239922984727,9.93556407094003,429.160406275,-4.3572008835548,0.734047344977729,-0.445426297072123,-0.309181749753377,0.0424388570195746,-0.177584046917484,-0.624614060280188,-0.0861720471392157
"Alastair","Sockeye",1979,12071,19981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.503975940299006,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-0.0398545004370677,9.98694949348769,567.8299744,119.729890543314,0.604123917721836,-0.474937556914255,-0.503975940299006,0.0424388570195746,-0.0979223912760938,0.124190486592574,1.88228690025706
"Alastair","Sockeye",1980,20450,33302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.487634572754114,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-0.353399893056315,9.67340410086843,490.677482375,27.9105929658857,0.614077232598643,-0.472676726301763,-0.487634572754114,0.897812160250464,-0.58400470521664,-0.29242678287788,0.425708977593353
"Alastair","Sockeye",1981,23513,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46540677945911,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",0.599361859681581,10.6261658536063,503.8340274,26.4068909006682,11.7682682682683,2.06092508004599,2.46540677945911,-1.11229262800415,0.893040240448614,-0.2213824948696,0.401854959012861
"Alastair","Sockeye",1982,17978,10546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533402147042929,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-0.319488585403519,9.70731540852123,441.499748,-50.4939608491565,1.70472216954295,-0.224943836171981,0.533402147042929,-0.563405082323075,-0.531432773749486,-0.557982604553955,-0.818063792798245
"Alastair","Sockeye",1983,22439,14431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.441421845927725,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-0.525853548193268,9.50095044573148,424.4794337,-81.9033362607047,1.5549164992031,-0.258971217966003,0.441421845927725,-0.313939930829043,-0.851355697161431,-0.649890936781217,-1.31632727331047
"Alastair","Sockeye",1984,19494,8881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786192562638651,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-0.1931886908852,9.83361530303955,428.0251681,-92.4885879122475,2.19502308298615,-0.113575178778437,0.786192562638651,-0.670318718677661,-0.335632910562012,-0.630744255381519,-1.48424670057983
"Alastair","Sockeye",1985,24411,8881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01111968710626,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-0.15464268168902,9.87216131223573,549.04821875,14.7382199329583,2.74867695079383,0.0121836893531189,1.01111968710626,-0.670318718677661,-0.275875906363245,0.0227705123391335,0.216748679975379
"Alastair","Sockeye",1986,33265,23311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355580441023466,38,54.22,-129.831,0,0.75,0.25,0,0,"SEAK",-0.019333902740766,10.007470091184,564.50534655,16.8053230213022,1.42700870833512,-0.288024639137717,0.355580441023466,0.256266129728745,-0.0661097738801363,0.106237762830604,0.249540225998835
